"_id","_labels","ChEMBL ID","Name","PubChem ID","SMILES","SPARK ID","Spark ID","definition","email","info","link","name","ncbi id","orcid","_start","_end","_type","ChEMBL Assay","DOI","Literature","MIC"
"1415",":ChEMBL","CHEMBL296131","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL296131/","","CHEMBL296131","","",,,,,,,
"1416",":ChEMBL","CHEMBL41669","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL41669/","","CHEMBL41669","","",,,,,,,
"1417",":ChEMBL","CHEMBL264075","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL264075/","","CHEMBL264075","","",,,,,,,
"1418",":ChEMBL","CHEMBL407738","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL407738/","","CHEMBL407738","","",,,,,,,
"1419",":ChEMBL","CHEMBL42901","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL42901/","","CHEMBL42901","","",,,,,,,
"1420",":ChEMBL","CHEMBL43441","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43441/","","C01687","","",,,,,,,
"1421",":ChEMBL","CHEMBL297852","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL297852/","","CHEMBL297852","","",,,,,,,
"1422",":ChEMBL","CHEMBL216839","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL216839/","","CHEMBL216839","","",,,,,,,
"1423",":ChEMBL","CHEMBL297832","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL297832/","","CHEMBL297832","","",,,,,,,
"1424",":ChEMBL","CHEMBL290042","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL290042/","","CHEMBL290042","","",,,,,,,
"1425",":ChEMBL","CHEMBL44949","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL44949/","","C12002","","",,,,,,,
"1426",":ChEMBL","CHEMBL46848","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL46848/","","CHEMBL46848","","",,,,,,,
"1427",":ChEMBL","CHEMBL296337","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL296337/","","CHEMBL296337","","",,,,,,,
"1428",":ChEMBL","CHEMBL42666","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL42666/","","CHEMBL42666","","",,,,,,,
"1429",":ChEMBL","CHEMBL431921","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL431921/","","CHEMBL431921","","",,,,,,,
"1430",":ChEMBL","CHEMBL267367","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL267367/","","CHEMBL267367","","",,,,,,,
"1431",":ChEMBL","CHEMBL264604","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL264604/","","DEFORMYLTYLOSIN","","",,,,,,,
"1432",":ChEMBL","CHEMBL298441","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL298441/","","CHEMBL298441","","",,,,,,,
"1433",":ChEMBL","CHEMBL42662","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL42662/","","CHEMBL42662","","",,,,,,,
"1434",":ChEMBL","CHEMBL297041","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL297041/","","CHEMBL297041","","",,,,,,,
"1435",":ChEMBL","CHEMBL42289","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL42289/","","CHEMBL42289","","",,,,,,,
"1436",":ChEMBL","CHEMBL216402","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL216402/","","CHEMBL216402","","",,,,,,,
"1437",":ChEMBL","CHEMBL296286","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL296286/","","5-Mcpt","","",,,,,,,
"1438",":ChEMBL","CHEMBL296664","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL296664/","","CHEMBL296664","","",,,,,,,
"1439",":ChEMBL","CHEMBL296632","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL296632/","","CHEMBL296632","","",,,,,,,
"1440",":ChEMBL","CHEMBL288885","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL288885/","","CHEMBL288885","","",,,,,,,
"1441",":ChEMBL","CHEMBL45421","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL45421/","","CHEMBL45421","","",,,,,,,
"1442",":ChEMBL","CHEMBL44329","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL44329/","","CHEMBL44329","","",,,,,,,
"1443",":ChEMBL","CHEMBL296792","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL296792/","","CHEMBL296792","","",,,,,,,
"1444",":ChEMBL","CHEMBL416256","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL416256/","","CHEMBL416256","","",,,,,,,
"1445",":ChEMBL","CHEMBL295743","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL295743/","","CHEMBL295743","","",,,,,,,
"1446",":ChEMBL","CHEMBL289268","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL289268/","","CHEMBL289268","","",,,,,,,
"1447",":ChEMBL","CHEMBL418079","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL418079/","","CHEMBL418079","","",,,,,,,
"1448",":ChEMBL","CHEMBL46574","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL46574/","","CHEMBL46574","","",,,,,,,
"1449",":ChEMBL","CHEMBL44556","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL44556/","","CHEMBL44556","","",,,,,,,
"1450",":ChEMBL","CHEMBL44093","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL44093/","","CHEMBL44093","","",,,,,,,
"1451",":ChEMBL","CHEMBL43504","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43504/","","CHEMBL43504","","",,,,,,,
"1452",":ChEMBL","CHEMBL427585","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL427585/","","CHEMBL427585","","",,,,,,,
"1453",":ChEMBL","CHEMBL427925","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL427925/","","CHEMBL427925","","",,,,,,,
"1454",":ChEMBL","CHEMBL405718","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL405718/","","CHEMBL405718","","",,,,,,,
"1455",":ChEMBL","CHEMBL42240","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL42240/","","CHEMBL42240","","",,,,,,,
"1456",":ChEMBL","CHEMBL42581","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL42581/","","CHEMBL42581","","",,,,,,,
"1457",":ChEMBL","CHEMBL43387","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43387/","","CHEMBL43387","","",,,,,,,
"1458",":ChEMBL","CHEMBL42783","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL42783/","","CHEMBL42783","","",,,,,,,
"1459",":ChEMBL","CHEMBL289114","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL289114/","","CHEMBL289114","","",,,,,,,
"1460",":ChEMBL","CHEMBL42714","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL42714/","","CHEMBL42714","","",,,,,,,
"1461",":ChEMBL","CHEMBL262951","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL262951/","","CHEMBL262951","","",,,,,,,
"1462",":ChEMBL","CHEMBL295980","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL295980/","","CHEMBL295980","","",,,,,,,
"1463",":ChEMBL","CHEMBL296352","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL296352/","","CHEMBL296352","","",,,,,,,
"1464",":ChEMBL","CHEMBL43414","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43414/","","CHEMBL43414","","",,,,,,,
"1465",":ChEMBL","CHEMBL44473","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL44473/","","CHEMBL44473","","",,,,,,,
"1466",":ChEMBL","CHEMBL433450","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL433450/","","CHEMBL433450","","",,,,,,,
"1467",":ChEMBL","CHEMBL406443","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL406443/","","CHEMBL406443","","",,,,,,,
"1468",":ChEMBL","CHEMBL43923","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43923/","","CHEMBL43923","","",,,,,,,
"1469",":ChEMBL","CHEMBL43421","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43421/","","CHEMBL43421","","",,,,,,,
"1470",":ChEMBL","CHEMBL418254","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL418254/","","CHEMBL418254","","",,,,,,,
"1471",":ChEMBL","CHEMBL43364","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43364/","","CHEMBL43364","","",,,,,,,
"1472",":ChEMBL","CHEMBL43407","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43407/","","CHEMBL43407","","",,,,,,,
"1473",":ChEMBL","CHEMBL263259","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL263259/","","MACROCIN","","",,,,,,,
"1474",":ChEMBL","CHEMBL46420","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL46420/","","CHEMBL46420","","",,,,,,,
"1475",":ChEMBL","CHEMBL431727","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL431727/","","CHEMBL431727","","",,,,,,,
"1476",":ChEMBL","CHEMBL287796","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL287796/","","CHEMBL287796","","",,,,,,,
"1477",":ChEMBL","CHEMBL43197","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43197/","","C20760","","",,,,,,,
"1478",":ChEMBL","CHEMBL43483","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43483/","","CHEMBL43483","","",,,,,,,
"1479",":ChEMBL","CHEMBL42743","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL42743/","","TYLOSIN","","",,,,,,,
"1480",":ChEMBL","CHEMBL432702","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL432702/","","CHEMBL432702","","",,,,,,,
"1481",":ChEMBL","CHEMBL298233","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL298233/","","CHEMBL298233","","",,,,,,,
"1482",":ChEMBL","CHEMBL44306","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL44306/","","CHEMBL44306","","",,,,,,,
"1483",":ChEMBL","CHEMBL43578","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43578/","","CHEMBL43578","","",,,,,,,
"1484",":ChEMBL","CHEMBL297562","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL297562/","","CHEMBL297562","","",,,,,,,
"1485",":ChEMBL","CHEMBL287898","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL287898/","","CHEMBL287898","","",,,,,,,
"1486",":ChEMBL","CHEMBL46367","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL46367/","","CHEMBL46367","","",,,,,,,
"1487",":ChEMBL","CHEMBL43337","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43337/","","CHEMBL43337","","",,,,,,,
"1488",":ChEMBL","CHEMBL418260","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL418260/","","CHEMBL418260","","",,,,,,,
"1489",":ChEMBL","CHEMBL43309","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL43309/","","CHEMBL43309","","",,,,,,,
"1490",":ChEMBL","CHEMBL405153","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL405153/","","CHEMBL405153","","",,,,,,,
"1491",":ChEMBL","CHEMBL416087","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL416087/","","CHEMBL416087","","",,,,,,,
"1492",":ChEMBL","CHEMBL268303","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL268303/","","CHEMBL268303","","",,,,,,,
"1493",":ChEMBL","CHEMBL42391","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL42391/","","CHEMBL42391","","",,,,,,,
"1494",":ChEMBL","CHEMBL2087862","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087862/","","BDBM50421071","","",,,,,,,
"1495",":ChEMBL","CHEMBL2087854","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087854/","","BDBM50421063","","",,,,,,,
"1496",":ChEMBL","CHEMBL2087844","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087844/","","BDBM50421053","","",,,,,,,
"1497",":ChEMBL","CHEMBL1652588","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1652588/","","BDBM50421055","","",,,,,,,
"1498",":ChEMBL","CHEMBL2088118","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2088118/","","BDBM50421083","","",,,,,,,
"1499",":ChEMBL","CHEMBL2087627","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087627/","","BDBM50421049","","",,,,,,,
"1500",":ChEMBL","CHEMBL2087855","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087855/","","BDBM50421064","","",,,,,,,
"1501",":ChEMBL","CHEMBL2087859","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087859/","","BDBM50421068","","",,,,,,,
"1502",":ChEMBL","CHEMBL2087852","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087852/","","BDBM50421061","","",,,,,,,
"1503",":ChEMBL","CHEMBL2087853","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087853/","","BDBM50421062","","",,,,,,,
"1504",":ChEMBL","CHEMBL2087625","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087625/","","BDBM50421047","","",,,,,,,
"1505",":ChEMBL","CHEMBL2087626","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087626/","","BDBM50421048","","",,,,,,,
"1506",":ChEMBL","CHEMBL2087842","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087842/","","BDBM50421051","","",,,,,,,
"1507",":ChEMBL","CHEMBL2087622","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087622/","","BDBM50421044","","",,,,,,,
"1508",":ChEMBL","CHEMBL2087866","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087866/","","BDBM50421075","","",,,,,,,
"1509",":ChEMBL","CHEMBL2087867","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087867/","","BDBM50421076","","",,,,,,,
"1510",":ChEMBL","CHEMBL2088116","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2088116/","","BDBM50421081","","",,,,,,,
"1511",":ChEMBL","CHEMBL2087621","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087621/","","BDBM50421043","","",,,,,,,
"1512",":ChEMBL","CHEMBL2087857","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087857/","","BDBM50421066","","",,,,,,,
"1513",":ChEMBL","CHEMBL2087619","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087619/","","BDBM50421042","","",,,,,,,
"1514",":ChEMBL","CHEMBL469230","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL469230/","","CHEMBL469230","","",,,,,,,
"1515",":ChEMBL","CHEMBL2087846","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087846/","","BDBM50421056","","",,,,,,,
"1516",":ChEMBL","CHEMBL2087860","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087860/","","BDBM50421069","","",,,,,,,
"1517",":ChEMBL","CHEMBL2087870","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087870/","","BDBM50421087","","",,,,,,,
"1518",":ChEMBL","CHEMBL2087841","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087841/","","BDBM50421050","","",,,,,,,
"1519",":ChEMBL","CHEMBL2087858","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087858/","","BDBM50421067","","",,,,,,,
"1520",":ChEMBL","CHEMBL2087863","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087863/","","BDBM50421072","","",,,,,,,
"1521",":ChEMBL","CHEMBL2087856","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087856/","","BDBM50421065","","",,,,,,,
"1522",":ChEMBL","CHEMBL2088119","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2088119/","","BDBM50421084","","",,,,,,,
"1523",":ChEMBL","CHEMBL2088120","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2088120/","","KRH","","",,,,,,,
"1524",":ChEMBL","CHEMBL2087620","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087620/","","BDBM50421086","","",,,,,,,
"1525",":ChEMBL","CHEMBL2087623","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087623/","","BDBM50421045","","",,,,,,,
"1526",":ChEMBL","CHEMBL2087864","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087864/","","BDBM50421073","","",,,,,,,
"1527",":ChEMBL","CHEMBL2087865","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087865/","","BDBM50421074","","",,,,,,,
"1528",":ChEMBL","CHEMBL2087869","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087869/","","BDBM50421078","","",,,,,,,
"1529",":ChEMBL","CHEMBL2088115","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2088115/","","BDBM50421080","","",,,,,,,
"1530",":ChEMBL","CHEMBL2087847","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087847/","","BDBM50421057","","",,,,,,,
"1531",":ChEMBL","CHEMBL257600","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL257600/","","946411-72-9","","",,,,,,,
"1532",":ChEMBL","CHEMBL2088114","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2088114/","","BDBM50421079","","",,,,,,,
"1533",":ChEMBL","CHEMBL2087851","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087851/","","BDBM50421088","","",,,,,,,
"1534",":ChEMBL","CHEMBL2087861","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087861/","","BDBM50421070","","",,,,,,,
"1535",":ChEMBL","CHEMBL2088117","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2088117/","","BDBM50421082","","",,,,,,,
"1536",":ChEMBL","CHEMBL2087850","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087850/","","BDBM50421060","","",,,,,,,
"1537",":ChEMBL","CHEMBL2087624","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087624/","","BDBM50421046","","",,,,,,,
"1538",":ChEMBL","CHEMBL2087868","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087868/","","BDBM50421077","","",,,,,,,
"1539",":ChEMBL","CHEMBL2087845","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087845/","","BDBM50421054","","",,,,,,,
"1540",":ChEMBL","CHEMBL2087848","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087848/","","BDBM50421058","","",,,,,,,
"1541",":ChEMBL","CHEMBL2087849","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL2087849/","","BDBM50421059","","",,,,,,,
"1542",":ChEMBL","CHEMBL104270","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL104270/","","TOSUFLOXACIN TOSYLATE","","",,,,,,,
"1543",":ChEMBL","CHEMBL1585462","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL1585462/","","NSC153399","","",,,,,,,
"1544",":ChEMBL","CHEMBL114735","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL114735/","","CHEMBL114735","","",,,,,,,
"1545",":ChEMBL","CHEMBL419950","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL419950/","","169335-43-7","","",,,,,,,
"1546",":ChEMBL","CHEMBL442015","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL442015/","","169335-34-6","","",,,,,,,
"1547",":ChEMBL","CHEMBL327028","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL327028/","","Q796","","",,,,,,,
"1548",":ChEMBL","CHEMBL127415","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL127415/","","ZINC6535562","","",,,,,,,
"1549",":ChEMBL","CHEMBL125977","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL125977/","","CHEMBL125977","","",,,,,,,
"1550",":ChEMBL","CHEMBL115616","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL115616/","","CHEMBL115616","","",,,,,,,
"1551",":ChEMBL","CHEMBL326351","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL326351/","","158905-14-7","","",,,,,,,
"1552",":ChEMBL","CHEMBL127906","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL127906/","","169335-30-2","","",,,,,,,
"1553",":ChEMBL","CHEMBL339964","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL339964/","","CHEMBL339964","","",,,,,,,
"1554",":ChEMBL","CHEMBL331832","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL331832/","","CHEMBL331832","","",,,,,,,
"1555",":ChEMBL","CHEMBL117542","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL117542/","","CHEMBL117542","","",,,,,,,
"1556",":ChEMBL","CHEMBL126695","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL126695/","","169335-41-5","","",,,,,,,
"1557",":ChEMBL","CHEMBL113785","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL113785/","","CHEMBL113785","","",,,,,,,
"1558",":ChEMBL","CHEMBL114570","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL114570/","","CHEMBL114570","","",,,,,,,
"1559",":ChEMBL","CHEMBL115281","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL115281/","","CHEMBL115281","","",,,,,,,
"1560",":ChEMBL","CHEMBL117541","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL117541/","","CHEMBL117541","","",,,,,,,
"1561",":ChEMBL","CHEMBL419941","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL419941/","","169335-31-3","","",,,,,,,
"1562",":ChEMBL","CHEMBL114998","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL114998/","","169335-49-3","","",,,,,,,
"1563",":ChEMBL","CHEMBL332698","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL332698/","","CHEMBL332698","","",,,,,,,
"1564",":ChEMBL","CHEMBL113713","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL113713/","","169335-84-6","","",,,,,,,
"1565",":ChEMBL","CHEMBL115143","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL115143/","","ZINC5973017","","",,,,,,,
"1566",":ChEMBL","CHEMBL331154","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL331154/","","CHEMBL331154","","",,,,,,,
"1567",":ChEMBL","CHEMBL115726","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL115726/","","ZINC5972995","","",,,,,,,
"1568",":ChEMBL","CHEMBL117543","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL117543/","","NSC724000","","",,,,,,,
"1569",":ChEMBL","CHEMBL116686","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL116686/","","CHEMBL116686","","",,,,,,,
"1570",":ChEMBL","CHEMBL333384","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL333384/","","169335-51-7","","",,,,,,,
"1571",":ChEMBL","CHEMBL126397","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL126397/","","CHEMBL126397","","",,,,,,,
"1572",":ChEMBL","CHEMBL325177","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL325177/","","CHEMBL325177","","",,,,,,,
"1573",":ChEMBL","CHEMBL115141","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL115141/","","CHEMBL115141","","",,,,,,,
"1574",":ChEMBL","CHEMBL327008","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL327008/","","Z4851","","",,,,,,,
"1575",":ChEMBL","CHEMBL339977","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL339977/","","ZINC6579522","","",,,,,,,
"1576",":ChEMBL","CHEMBL116098","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL116098/","","CHEMBL116098","","",,,,,,,
"1577",":ChEMBL","CHEMBL331600","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL331600/","","CHEMBL331600","","",,,,,,,
"1578",":ChEMBL","CHEMBL333846","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL333846/","","NSC724001","","",,,,,,,
"1579",":ChEMBL","CHEMBL115257","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL115257/","","169335-52-8","","",,,,,,,
"1580",":ChEMBL","CHEMBL126651","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL126651/","","M1003","","",,,,,,,
"1581",":ChEMBL","CHEMBL126073","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL126073/","","CHEMBL126073","","",,,,,,,
"1582",":ChEMBL","CHEMBL117948","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL117948/","","DB-109444","","",,,,,,,
"1583",":ChEMBL","CHEMBL338151","","","","","","","","https://www.ebi.ac.uk/chembl/compound_report_card/CHEMBL338151/","","ZINC6584229","","",,,,,,,
